# RaceRender Data: [TrackAddict 4.3.7; Android 9; samsung SM-N960U / Qualcomm Technologies, Inc SDM845] (Mode: 1),,,,,,,,,,,,,,,
# Exported by TrackAddict 4.3.7 on Android 9,,,,,,,,,,,,,,,,
# http://HPTuners.com,,,,,,,,,,,,,,,,
# Fixed Rate Interpolated Export (20.000 Hz),,,,,,,,,,,,,,,,
# Lap 0: 00:04:05.978,,,,,,,,,,,,,,,,
# Lap 1: 00:00:40.710,,,,,,,,,,,,,,,,
# Lap 2: 00:01:17.535,,,,,,,,,,,,,,,,
Time,UTC Time,Lap,Latitude,Longitude,Altitude (m),Altitude (ft),Speed (MPH),Heading,Accuracy (m),Accel X,Accel Y,Accel Z,Brake (calculated),Barometric Pressure (PSI),Pressure Altitude (ft),
11.3,1566744267,0,36.5777773,-79.3315083,166.6,547,0,268.6,2.7,0.05,0.22,-0.02,1,14.547,279,
11.35,1566744267,0,36.5777769,-79.3315083,166.6,547,0,268.6,2.7,0.05,0.22,-0.03,1,14.547,279,
11.4,1566744267,0,36.5777766,-79.3315083,166.6,547,0,268.6,2.7,0.04,0.22,-0.04,1,14.547,279,
11.45,1566744267,0,36.5777766,-79.3315083,166.6,547,0,268.6,2.7,-0.02,0.23,-0.06,1,14.547,279,
11.5,1566744268,0,36.5777766,-79.3315083,166.6,547,0,268.6,2.7,-0.1,0.23,-0.06,1,14.547,279,
11.55,1566744268,0,36.5777766,-79.3315083,166.6,547,0,268.6,2.7,-0.07,0.22,-0.07,1,14.547,279,
11.6,1566744268,0,36.5777766,-79.3315083,166.6,547,0,268.6,2.7,0.09,0.17,-0.05,1,14.547,278,
11.65,1566744268,0,36.577775,-79.3315083,167,548,0,268.6,2.7,0.47,0.14,0.08,1,14.547,278,
11.7,1566744268,0,36.577775,-79.3315083,167.1,548,0,268.6,2.7,0.51,0.14,0.04,1,14.548,278,
11.75,1566744268,0,36.577775,-79.3315083,167.1,548,0,268.6,2.7,0.32,0.16,0,1,14.549,278,
11.8,1566744268,0,36.577775,-79.3315083,167.1,548,0,268.6,2.7,0.16,0.17,-0.01,1,14.548,278,
11.85,1566744268,0,36.577775,-79.3315083,167.1,548,0,268.6,2.7,0.1,0.19,-0.03,1,14.547,278,
11.9,1566744268,0,36.577775,-79.3315083,167.3,549,0,268.6,2.7,0.04,0.25,-0.08,1,14.547,278,
11.95,1566744268,0,36.577775,-79.3315086,167.3,549,0,268.6,2.7,0.04,0.27,-0.08,1,14.547,278,
12,1566744268,0,36.577775,-79.331509,167.4,549,0,268.6,2.7,0.07,0.31,-0.04,1,14.547,278,
12.05,1566744268,0,36.577775,-79.3315093,167.4,549,0,268.6,2.7,0.08,0.32,-0.04,1,14.547,279,
12.1,1566744268,0,36.577775,-79.3315097,167.5,549,0,268.6,2.7,0.08,0.27,-0.05,1,14.547,279,
12.15,1566744268,0,36.5777733,-79.33151,167.6,550,0,268.6,2.7,0.06,0.25,-0.07,1,14.547,279,
12.2,1566744268,0,36.5777736,-79.33151,167.6,550,0,268.6,2.7,0.06,0.26,-0.07,1,14.547,279,
12.25,1566744268,0,36.577774,-79.33151,167.6,550,0,268.6,2.7,0.07,0.28,-0.07,1,14.547,279,
12.3,1566744268,0,36.5777743,-79.33151,167.6,550,0,268.6,2.7,0.08,0.28,-0.07,1,14.547,279,
12.35,1566744268,0,36.5777747,-79.33151,167.6,550,0,268.6,2.7,0.09,0.28,-0.07,1,14.547,279,
12.4,1566744268,0,36.577775,-79.33151,167.6,550,0,268.6,2.8,0.1,0.27,-0.07,1,14.547,278,
12.45,1566744268,0,36.577775,-79.33151,167.6,550,0,268.6,2.8,0.1,0.27,-0.07,1,14.547,278,
12.5,1566744269,0,36.577775,-79.33151,167.6,550,0,268.6,2.8,0.1,0.28,-0.07,1,14.547,278,
12.55,1566744269,0,36.577775,-79.33151,167.6,550,0,268.6,2.8,0.09,0.28,-0.07,1,14.547,279,
12.6,1566744269,0,36.577775,-79.33151,167.6,550,0,268.6,2.8,0.09,0.28,-0.08,1,14.547,279,
12.65,1566744269,0,36.577775,-79.33151,167.6,550,0,268.6,2.9,0.09,0.29,-0.08,1,14.547,279,
12.7,1566744269,0,36.577775,-79.3315104,167.6,550,0,268.6,2.9,0.1,0.29,-0.08,1,14.547,279,
12.75,1566744269,0,36.577775,-79.3315107,167.6,550,0,268.6,2.9,0.11,0.29,-0.06,1,14.547,279,
12.8,1566744269,0,36.577775,-79.331511,167.6,550,0,268.6,2.9,0.11,0.29,-0.06,1,14.547,279,
12.85,1566744269,0,36.577775,-79.3315113,167.6,550,0,268.6,2.9,0.1,0.29,-0.07,1,14.547,279,
12.9,1566744269,0,36.577775,-79.3315117,167.6,550,0,268.6,2.8,0.09,0.29,-0.08,1,14.547,279,
12.95,1566744269,0,36.577775,-79.3315117,167.6,550,0,268.6,2.8,0.09,0.29,-0.08,1,14.547,279,
13,1566744269,0,36.577775,-79.3315117,167.6,550,0,268.6,2.8,0.09,0.29,-0.08,1,14.547,279,
13.05,1566744269,0,36.577775,-79.3315117,167.6,550,0,268.6,2.8,0.08,0.29,-0.09,1,14.547,279,
13.1,1566744269,0,36.577775,-79.3315117,167.6,550,0,268.6,2.8,0.08,0.29,-0.08,1,14.547,279,
13.15,1566744269,0,36.577775,-79.3315117,167.6,550,0,268.6,2.9,0.09,0.29,-0.07,1,14.547,279,
13.2,1566744269,0,36.577775,-79.3315117,167.6,550,0,268.6,2.9,0.09,0.29,-0.08,1,14.547,279,
13.25,1566744269,0,36.577775,-79.3315117,167.6,550,0,268.6,2.9,0.09,0.29,-0.08,1,14.547,279,
13.3,1566744269,0,36.577775,-79.3315117,167.6,550,0,268.6,2.9,0.09,0.29,-0.08,1,14.547,278,
13.35,1566744269,0,36.577775,-79.3315117,167.6,550,0,268.6,2.9,0.09,0.29,-0.08,1,14.547,278,
13.4,1566744269,0,36.577775,-79.3315117,167.8,550,0,268.6,2.8,0.1,0.29,-0.07,1,14.547,278,
13.45,1566744269,0,36.577775,-79.331512,167.8,551,0,268.6,2.9,0.1,0.3,-0.07,1,14.547,278,
13.5,1566744270,0,36.577775,-79.3315123,167.8,551,0,268.6,2.9,0.1,0.3,-0.07,1,14.547,278,
13.55,1566744270,0,36.577775,-79.3315126,167.8,551,0,268.6,2.9,0.1,0.28,-0.07,1,14.547,278,
13.6,1566744270,0,36.577775,-79.331513,167.8,551,0,268.6,2.9,0.09,0.28,-0.07,1,14.547,278,
13.65,1566744270,0,36.577775,-79.3315133,167.8,551,0,268.6,2.8,0.07,0.29,-0.09,1,14.547,278,
13.7,1566744270,0,36.5777764,-79.3315133,167.8,551,0,268.6,2.8,0.06,0.29,-0.11,1,14.547,278,
13.75,1566744270,0,36.577776,-79.3315133,167.8,551,0,268.6,2.8,0.05,0.3,-0.11,1,14.547,278,
13.8,1566744270,0,36.5777756,-79.3315133,167.8,551,0,268.6,2.8,0.05,0.3,-0.09,1,14.548,278,
13.85,1566744270,0,36.5777753,-79.3315133,167.8,551,0,268.6,2.8,0.05,0.3,-0.09,1,14.549,278,
13.9,1566744270,0,36.577775,-79.3315133,167.8,551,0,268.6,2.7,0.06,0.29,-0.09,1,14.548,278,
13.95,1566744270,0,36.5777754,-79.3315133,167.8,551,0,268.6,2.7,0.06,0.28,-0.1,1,14.547,278,
14,1566744270,0,36.5777757,-79.3315133,167.8,551,0,268.6,2.7,0.05,0.29,-0.1,1,14.548,278,
14.05,1566744270,0,36.577776,-79.3315133,167.8,551,0,268.6,2.7,0.05,0.3,-0.1,1,14.549,278,
14.1,1566744270,0,36.5777764,-79.3315133,167.8,551,0,268.6,2.7,0.04,0.3,-0.1,1,14.549,278,
14.15,1566744270,0,36.5777766,-79.3315133,167.6,550,0,268.6,3.4,0.04,0.29,-0.1,1,14.549,278,
14.2,1566744270,0,36.5777766,-79.3315133,167.6,550,0,268.6,3.4,0.04,0.29,-0.1,1,14.549,278,
14.25,1566744270,0,36.5777766,-79.3315133,167.6,550,0,268.6,3.4,0.03,0.29,-0.1,1,14.549,278,
14.3,1566744270,0,36.5777766,-79.3315133,167.6,550,0,268.6,3.4,0.03,0.29,-0.1,1,14.549,278,
14.35,1566744270,0,36.5777766,-79.3315133,167.6,550,0,268.6,3.4,0.03,0.3,-0.1,1,14.549,278,
14.4,1566744270,0,36.5777766,-79.3315132,167.6,550,0,268.6,3.4,0.04,0.31,-0.11,1,14.549,278,
14.45,1566744270,0,36.5777766,-79.3315129,167.6,550,0,268.6,3.4,0.04,0.31,-0.11,1,14.549,278,
14.5,1566744271,0,36.5777766,-79.3315126,167.6,550,0,268.6,3.4,0.03,0.3,-0.1,1,14.548,278,
14.55,1566744271,0,36.5777766,-79.3315123,167.5,550,0,268.6,3.4,0.03,0.29,-0.09,1,14.547,278,
14.6,1566744271,0,36.5777766,-79.3315119,167.5,550,0,268.6,3.4,0.03,0.29,-0.09,1,14.548,278,
14.65,1566744271,0,36.5777766,-79.3315117,167.5,550,0,268.6,3.4,0.03,0.29,-0.1,1,14.549,278,
14.7,1566744271,0,36.5777766,-79.3315117,167.5,549,0,268.6,3.4,0.03,0.28,-0.11,1,14.548,278,
14.75,1566744271,0,36.5777766,-79.3315117,167.4,549,0,268.6,3.4,0.03,0.28,-0.11,1,14.547,278,
14.8,1566744271,0,36.5777766,-79.3315117,167.4,549,0,268.6,3.4,0.03,0.27,-0.11,1,14.548,278,
14.85,1566744271,0,36.5777766,-79.3315117,167.3,549,0,268.6,3.4,0.03,0.27,-0.1,1,14.549,278,
14.9,1566744271,0,36.5777773,-79.3315117,167.2,549,0,268.6,3,0.03,0.28,-0.07,1,14.549,278,
14.95,1566744271,0,36.5777783,-79.3315113,167.1,548,0,268.6,3.5,0.04,0.29,-0.07,1,14.549,278,
15,1566744271,0,36.5777783,-79.331511,167.1,548,0,268.6,3.5,0.04,0.32,-0.08,1,14.549,278,
15.05,1566744271,0,36.5777783,-79.3315107,167.1,548,0,268.6,3.5,0.04,0.31,-0.13,1,14.549,278,
15.1,1566744271,0,36.5777783,-79.3315103,167.1,548,0,268.6,3.5,0.03,0.29,-0.13,1,14.548,278,
15.15,1566744271,0,36.5777783,-79.33151,167.1,548,0,268.6,3.5,0.03,0.29,-0.09,1,14.547,278,
15.2,1566744271,0,36.5777783,-79.33151,167,548,0,268.6,3,0.03,0.31,-0.05,1,14.547,278,
15.25,1566744271,0,36.5777783,-79.33151,166.9,548,0,268.6,3,0.02,0.31,-0.08,1,14.547,278,
15.3,1566744271,0,36.5777783,-79.33151,166.9,548,0,268.6,3,0.01,0.31,-0.14,1,14.548,278,
15.35,1566744271,0,36.5777783,-79.33151,166.8,547,0,268.6,3,0.01,0.3,-0.15,1,14.549,278,
15.4,1566744271,0,36.5777783,-79.33151,166.8,547,0,268.6,3.5,0.02,0.28,-0.1,1,14.548,278,
15.45,1566744271,0,36.5777786,-79.3315097,166.8,547,0,268.6,2.8,0.05,0.29,-0.03,1,14.547,278,
15.5,1566744272,0,36.5777789,-79.3315094,166.9,547,0,268.6,2.8,0.05,0.3,-0.05,1,14.547,278,
15.55,1566744272,0,36.5777793,-79.331509,166.9,548,0,268.6,2.8,0.03,0.31,-0.11,1,14.547,278,
15.6,1566744272,0,36.5777796,-79.3315086,167,548,0,268.6,2.8,0.01,0.31,-0.14,1,14.547,278,
15.65,1566744272,0,36.57778,-79.3315092,167,548,0,268.6,2.8,0.02,0.29,-0.1,1,14.547,278,
15.7,1566744272,0,36.57778,-79.33151,167,548,0,268.6,2.8,0.03,0.28,-0.07,1,14.548,278,
15.75,1566744272,0,36.57778,-79.33151,167,548,0,268.6,2.8,0.03,0.29,-0.07,1,14.549,278,
15.8,1566744272,0,36.57778,-79.33151,167,548,0,268.6,2.8,0.03,0.31,-0.1,1,14.548,278,
15.85,1566744272,0,36.57778,-79.33151,167,548,0,268.6,2.8,0.02,0.31,-0.13,1,14.547,278,
15.9,1566744272,0,36.57778,-79.33151,167,548,0,268.6,2.8,0.01,0.29,-0.12,1,14.547,278,
15.95,1566744272,0,36.57778,-79.3315097,167.1,548,0,268.6,2.8,0.01,0.28,-0.09,1,14.547,278,
16,1566744272,0,36.57778,-79.3315094,167.1,548,0,268.6,2.8,0.02,0.29,-0.08,1,14.547,278,
16.05,1566744272,0,36.57778,-79.331509,167.1,548,0,268.6,2.8,0.02,0.3,-0.09,1,14.547,278,
16.1,1566744272,0,36.57778,-79.3315086,167.1,548,0,268.6,2.8,0.01,0.3,-0.13,1,14.547,278,
16.15,1566744272,0,36.57778,-79.3315083,167.1,548,0,268.6,2.8,0.01,0.29,-0.11,1,14.547,278,
16.2,1566744272,0,36.57778,-79.3315083,167.1,548,0,268.6,2.8,0.01,0.28,-0.08,1,14.547,278,
16.25,1566744272,0,36.57778,-79.3315083,167.1,548,0,268.6,2.8,0.02,0.29,-0.08,1,14.547,278,
16.3,1566744272,0,36.57778,-79.3315083,167,548,0,268.6,2.8,0.02,0.29,-0.1,1,14.547,278,
16.35,1566744272,0,36.57778,-79.3315083,167,548,0,268.6,2.8,0.01,0.31,-0.12,1,14.547,278,
16.4,1566744272,0,36.5777814,-79.3315083,167,548,0,268.6,2.9,0.01,0.29,-0.11,1,14.548,278,
16.45,1566744272,0,36.5777816,-79.3315083,167,548,0,268.6,2.8,0.01,0.29,-0.1,1,14.549,278,
16.5,1566744273,0,36.5777816,-79.3315083,166.9,548,0,268.6,2.8,0.01,0.29,-0.1,1,14.548,278,
16.55,1566744273,0,36.5777816,-79.3315083,166.9,547,0,268.6,2.8,0.01,0.29,-0.11,1,14.547,278,
16.6,1566744273,0,36.5777816,-79.3315083,166.8,547,0,268.6,2.8,0.01,0.3,-0.11,1,14.548,278,
16.65,1566744273,0,36.5777816,-79.3315083,166.8,547,0,268.6,2.7,0.01,0.29,-0.1,1,14.549,278,
16.7,1566744273,0,36.5777816,-79.3315083,166.8,547,0,268.6,2.7,0.01,0.29,-0.1,1,14.549,278,
16.75,1566744273,0,36.5777816,-79.3315083,166.8,547,0,268.6,2.7,0.01,0.28,-0.09,1,14.549,278,
16.8,1566744273,0,36.5777816,-79.3315083,166.8,547,0,268.6,2.7,0.01,0.26,-0.09,1,14.549,278,
16.85,1566744273,0,36.5777816,-79.3315083,166.8,547,0,268.6,2.7,-0.01,0.23,-0.09,1,14.549,278,
16.9,1566744273,0,36.5777816,-79.3315066,166.6,547,0,268.6,3.2,-0.01,0.24,-0.12,1,14.548,278,
16.95,1566744273,0,36.5777816,-79.3315066,166.6,547,0,268.6,3.2,0.02,0.25,-0.1,1,14.547,278,
17,1566744273,0,36.5777816,-79.3315066,166.6,546,0,268.6,3.2,0.02,0.25,-0.09,1,14.547,278,
17.05,1566744273,0,36.5777816,-79.3315066,166.5,546,0,268.6,3.2,0.04,0.23,-0.03,1,14.547,278,
17.1,1566744273,0,36.5777816,-79.3315066,166.5,546,0,268.6,3.2,0.12,0.03,0.16,1,14.547,278,
17.15,1566744273,0,36.5777816,-79.3315066,166.5,546,0,268.6,3,0.11,-0.06,0.08,1,14.547,278,
17.2,1566744273,0,36.5777816,-79.3315066,166.5,546,0,268.6,3,0.07,-0.08,-0.04,1,14.547,278,
17.25,1566744273,0,36.5777816,-79.3315066,166.4,546,0,268.6,3,0.03,-0.05,-0.06,1,14.547,278,
17.3,1566744273,0,36.5777816,-79.3315066,166.4,546,0,268.6,3,0.02,-0.02,-0.01,1,14.547,278,
17.35,1566744273,0,36.5777816,-79.3315066,166.3,546,0,268.6,3,0.02,0,0.02,1,14.547,278,
17.4,1566744273,0,36.5777816,-79.3315066,166.3,546,0,268.6,3,0.03,0,0.02,1,14.547,278,
17.45,1566744273,0,36.5777816,-79.3315066,166.3,546,0,268.6,3,0.04,-0.01,0.01,1,14.547,278,
17.5,1566744274,0,36.5777816,-79.3315066,166.3,546,0,268.6,3,0.04,-0.03,0.01,1,14.547,278,
17.55,1566744274,0,36.5777816,-79.3315066,166.3,546,0,268.6,3,0.04,-0.03,0.01,1,14.547,278,
17.6,1566744274,0,36.5777816,-79.3315066,166.3,546,0,268.6,3,0.04,-0.03,0.02,1,14.548,278,
17.65,1566744274,0,36.5777816,-79.3315066,166.3,546,0,268.6,2.8,0.04,-0.03,0.02,1,14.549,278,
17.7,1566744274,0,36.5777816,-79.3315063,166.3,546,0,268.6,2.8,0.04,-0.03,0.02,1,14.549,278,
17.75,1566744274,0,36.5777816,-79.3315059,166.3,546,0,268.6,2.8,0.04,-0.03,0.02,1,14.549,278,
17.8,1566744274,0,36.5777816,-79.3315056,166.3,546,0,268.6,2.8,0.04,-0.02,0.02,1,14.549,278,
17.85,1566744274,0,36.5777816,-79.3315053,166.3,546,0,268.6,2.8,0.04,-0.02,0.02,1,14.549,278,
17.9,1566744274,0,36.5777816,-79.331505,166.3,546,0,268.6,2.7,0.04,-0.03,0.02,1,14.548,278,
17.95,1566744274,0,36.5777816,-79.331505,166.3,545,0,268.6,2.7,0.04,-0.03,0.01,1,14.547,278,
18,1566744274,0,36.5777816,-79.331505,166.2,545,0,268.6,2.7,0.03,-0.02,0.01,1,14.548,278,
18.05,1566744274,0,36.5777816,-79.331505,166.2,545,0,268.6,2.7,0.02,-0.03,0.01,1,14.549,278,
18.1,1566744274,0,36.5777816,-79.331505,166.1,545,0,268.6,2.7,0.01,-0.03,0.01,1,14.549,278,
18.15,1566744274,0,36.5777816,-79.331505,166,545,0,268.6,2.7,0.01,-0.04,0.01,1,14.549,278,
18.2,1566744274,0,36.5777816,-79.331505,166,545,0,268.6,2.7,0.01,-0.04,0.01,1,14.548,278,
18.25,1566744274,0,36.5777816,-79.331505,166,545,0,268.6,2.7,0,-0.04,-0.01,1,14.547,278,
18.3,1566744274,0,36.5777816,-79.331505,166,545,0,268.6,2.7,-0.03,-0.04,-0.05,1,14.547,278,
18.35,1566744274,0,36.5777816,-79.331505,166,545,0,268.6,2.7,-0.03,-0.04,-0.05,1,14.547,278,
18.4,1566744274,0,36.5777816,-79.331505,166,545,0,268.6,3.2,-0.03,-0.01,-0.01,1,14.547,278,
18.45,1566744274,0,36.5777816,-79.331505,166,544,0,268.6,3.2,-0.02,-0.01,0,1,14.547,278,
18.5,1566744275,0,36.5777816,-79.331505,165.9,544,0,268.6,3.2,-0.02,-0.01,0,1,14.547,278,
18.55,1566744275,0,36.5777816,-79.331505,165.9,544,0,268.6,3.2,-0.03,-0.01,-0.02,1,14.547,278,
18.6,1566744275,0,36.5777816,-79.331505,165.8,544,0,268.6,3.2,-0.03,-0.01,-0.02,1,14.548,278,
18.65,1566744275,0,36.5777816,-79.331505,165.8,544,0,268.6,2.7,-0.03,-0.01,-0.02,1,14.549,278,
18.7,1566744275,0,36.5777812,-79.331505,165.8,544,0,268.6,2.7,-0.03,-0.01,-0.02,1,14.549,278,
18.75,1566744275,0,36.5777809,-79.331505,165.8,544,0,268.6,2.7,-0.04,0,-0.02,1,14.549,278,
18.8,1566744275,0,36.5777806,-79.331505,165.8,544,0,268.6,2.7,-0.05,-0.01,-0.03,1,14.548,278,
18.85,1566744275,0,36.5777802,-79.331505,165.8,544,0,268.6,2.7,-0.06,0,-0.05,1,14.547,278,
18.9,1566744275,0,36.57778,-79.331505,165.6,543,0,268.6,3,-0.07,0,-0.05,1,14.547,278,
18.95,1566744275,0,36.57778,-79.331505,165.5,543,0,268.6,3,-0.07,0,-0.06,1,14.547,278,
19,1566744275,0,36.57778,-79.331505,165.4,543,0,268.6,3,-0.07,0,-0.06,1,14.547,278,
19.05,1566744275,0,36.57778,-79.331505,165.4,543,0,268.6,3,-0.06,0,-0.04,1,14.547,278,
19.1,1566744275,0,36.57778,-79.331505,165.3,542,0,268.6,3,-0.06,0,-0.05,1,14.547,278,
19.15,1566744275,0,36.57778,-79.3315033,165.3,542,0,268.6,3.5,-0.06,0,-0.05,1,14.547,278,
19.2,1566744275,0,36.57778,-79.3315033,165.3,542,0,268.6,3,-0.06,0,-0.05,1,14.547,278,
19.25,1566744275,0,36.57778,-79.3315033,165.2,542,0,268.6,3,-0.07,0,-0.05,1,14.547,278,
19.3,1566744275,0,36.57778,-79.3315033,165.2,542,0,268.6,3,-0.07,0,-0.05,1,14.547,278,
19.35,1566744275,0,36.57778,-79.3315033,165.1,542,0,268.6,3,-0.07,0,-0.05,1,14.547,278,
19.4,1566744275,0,36.57778,-79.3315033,165.1,542,0,268.6,3,-0.07,0,-0.05,1,14.547,278,
19.45,1566744275,0,36.57778,-79.331503,165.1,542,0,268.6,3.5,-0.07,0,-0.05,1,14.547,278,
19.5,1566744276,0,36.57778,-79.3315027,165.1,542,0,268.6,3.5,-0.07,0,-0.05,1,14.548,278,
19.55,1566744276,0,36.57778,-79.3315023,165.1,542,0,268.6,3.5,-0.07,0,-0.05,1,14.549,278,
19.6,1566744276,0,36.57778,-79.3315019,165.1,542,0,268.6,3.5,-0.07,0,-0.05,1,14.548,278,
19.65,1566744276,0,36.57778,-79.3315016,165.1,542,0,268.6,3,-0.07,0.01,-0.06,1,14.547,278,
19.7,1566744276,0,36.57778,-79.3315016,165.1,542,0,268.6,3,-0.07,0,-0.06,1,14.547,278,
19.75,1566744276,0,36.57778,-79.3315016,165.1,542,0,268.6,3,-0.07,0,-0.06,1,14.547,278,
19.8,1566744276,0,36.57778,-79.3315016,165.1,542,0,268.6,3,-0.07,0,-0.05,1,14.547,278,
19.85,1566744276,0,36.57778,-79.3315016,165.1,542,0,268.6,3,-0.06,0.01,-0.05,1,14.547,279,
19.9,1566744276,0,36.57778,-79.3315016,165.1,542,0,268.6,3.5,-0.06,0,-0.06,1,14.547,279,
19.95,1566744276,0,36.5777783,-79.3315016,165.3,542,0,268.6,3,-0.06,0,-0.05,1,14.547,279,
20,1566744276,0,36.5777783,-79.3315016,165.2,542,0,268.6,3,-0.05,0,-0.04,1,14.547,279,
20.05,1566744276,0,36.5777783,-79.3315016,165.2,542,0,268.6,3,-0.04,0,-0.04,1,14.547,279,
20.1,1566744276,0,36.5777783,-79.3315016,165.1,542,0,268.6,3,-0.04,0,-0.03,1,14.547,279,
20.15,1566744276,0,36.5777783,-79.3315016,165.1,542,0,268.6,3,-0.02,0.05,0.04,1,14.547,279,
20.2,1566744276,0,36.5777783,-79.3315013,165.1,542,0,268.6,3,-0.02,0.06,0.04,1,14.547,278,
20.25,1566744276,0,36.5777783,-79.3315009,165.1,542,0,268.6,3,-0.04,0.11,0.03,1,14.547,278,
20.3,1566744276,0,36.5777783,-79.3315006,165.1,542,0,268.6,3,-0.05,0.12,-0.06,1,14.547,278,
20.35,1566744276,0,36.5777783,-79.3315002,165.1,542,0,268.6,3,0.06,0.04,-0.08,1,14.547,278,
20.4,1566744276,0,36.5777783,-79.3314999,165.1,542,0,268.6,3.1,0.28,0.11,0.23,1,14.547,278,
20.45,1566744276,0,36.5777783,-79.3314999,165.1,542,0,268.6,3.1,0.28,0.13,0.21,1,14.547,279,
20.5,1566744277,0,36.5777783,-79.3314999,165.1,542,0,268.6,3.1,0.14,0.12,0.08,1,14.547,279,
20.55,1566744277,0,36.5777783,-79.3314999,165.1,542,0,268.6,3.1,0.12,-0.02,0,1,14.547,279,
20.6,1566744277,0,36.5777783,-79.3314999,165.1,542,0,268.6,3.1,0.05,-0.01,0,1,14.547,278,
20.65,1566744277,0,36.5777783,-79.3314986,165.1,542,0,268.6,3,-0.03,0.03,-0.04,1,14.547,278,
20.7,1566744277,0,36.5777783,-79.3314983,165,541,0,268.6,3,-0.05,0.03,-0.07,1,14.547,278,
20.75,1566744277,0,36.5777783,-79.3314983,165,541,0,268.6,3,-0.04,0.02,-0.03,1,14.547,279,
20.8,1566744277,0,36.5777783,-79.3314983,165.1,542,0,268.6,3,0.02,0.01,0.02,1,14.547,278,
20.85,1566744277,0,36.5777783,-79.3314983,165.1,542,0,268.6,3,0.13,0.01,0.05,1,14.547,278,
20.9,1566744277,0,36.5777783,-79.3314983,165.1,542,0,268.6,3,0.16,0.02,0.1,1,14.547,278,
20.95,1566744277,0,36.5777783,-79.3314983,165.1,542,0,268.6,3,0.16,0.05,0.1,1,14.547,278,
21,1566744277,0,36.5777783,-79.3314983,165.1,542,0,268.6,3,0.13,0.1,0.09,1,14.547,278,
21.05,1566744277,0,36.5777783,-79.3314983,165.1,542,0,268.6,3,0.02,0.07,0.03,1,14.547,278,
21.1,1566744277,0,36.5777783,-79.3314983,165.1,542,0,268.6,3,-0.05,-0.04,-0.09,1,14.547,278,
21.15,1566744277,0,36.5777773,-79.3314983,165.1,542,0,268.6,3,0.05,-0.11,-0.07,1,14.547,278,
21.2,1566744277,0,36.5777766,-79.3314983,165.1,542,0,268.6,3,0.08,-0.14,-0.07,1,14.547,278,
21.25,1566744277,0,36.5777766,-79.3314983,165.1,542,0,268.6,3,0.12,-0.14,-0.05,1,14.547,278,
21.3,1566744277,0,36.5777766,-79.3314983,165.1,542,0,268.6,3,0.19,-0.16,-0.01,1,14.547,278,
21.35,1566744277,0,36.5777766,-79.3314983,165.1,542,0,268.6,3,0.27,-0.16,0.04,1,14.547,278,
21.4,1566744277,0,36.5777783,-79.3314967,165,541,0,268.6,3,0.25,-0.16,0.05,1,14.547,278,
21.45,1566744277,0,36.5777783,-79.3314967,165,541,0,268.6,3,0.15,-0.17,-0.02,1,14.547,279,
21.5,1566744278,0,36.5777783,-79.3314967,164.9,541,0,268.6,3,0.19,-0.17,-0.04,1,14.547,278,
21.55,1566744278,0,36.5777783,-79.3314967,164.9,541,0,268.6,3,0.2,-0.17,-0.02,1,14.547,278,
21.6,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.2,-0.14,0.02,1,14.547,278,
21.65,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.29,-0.13,0.06,1,14.547,279,
21.7,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.26,-0.15,0.01,1,14.547,279,
21.75,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.22,-0.17,-0.01,1,14.547,279,
21.8,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.22,-0.24,-0.01,1,14.547,279,
21.85,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.22,-0.24,0.02,1,14.547,279,
21.9,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.23,-0.22,0.02,1,14.547,279,
21.95,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3.4,0.27,-0.11,0.05,1,14.547,279,
22,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3.4,0.32,-0.01,0.08,1,14.547,279,
22.05,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3.4,0.33,0.01,0.1,1,14.547,279,
22.1,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3.4,0.33,0.02,0.09,1,14.547,278,
22.15,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.33,0.02,0.08,1,14.547,278,
22.2,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.32,0.01,0.06,1,14.547,278,
22.25,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.31,-0.04,0.03,1,14.547,278,
22.3,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.29,-0.13,-0.02,1,14.547,278,
22.35,1566744278,0,36.5777783,-79.3314967,164.8,541,0,268.6,3,0.26,-0.21,-0.07,1,14.547,278,
22.4,1566744278,0,36.5777783,-79.3314966,164.8,541,0,268.6,3,0.26,-0.25,-0.02,1,14.547,278,
22.45,1566744278,0,36.5777783,-79.3314963,164.8,541,0,268.6,3,0.26,-0.25,-0.02,1,14.547,278,
22.5,1566744279,0,36.5777783,-79.331496,164.8,541,0,268.6,3,0.26,-0.25,-0.04,1,14.547,278,
