# RaceRender Data: [TrackAddict 4.4a; Android 9; samsung SM-N960U / Qualcomm Technologies, Inc SDM845] (Mode: 1),,,,,,,,,,,,,,,,,,
# Exported by TrackAddict 4.4a on Android 9,,,,,,,,,,,,,,,,,,,
# http://HPTuners.com,,,,,,,,,,,,,,,,,,,
# Fixed Rate Interpolated Export (20.000 Hz),,,,,,,,,,,,,,,,,,,
# Lap 0: 00:09:11.807,,,,,,,,,,,,,,,,,,,
# Lap 1: 00:00:45.948,,,,,,,,,,,,,,,,,,,
# Lap 2: 00:01:25.705,,,,,,,,,,,,,,,,,,,
Time,UTC Time,Lap,Latitude,Longitude,Altitude (m),Altitude (ft),Speed (MPH),Heading,Accuracy (m),Accel X,Accel Y,Accel Z,Brake (calculated),Barometric Pressure (PSI),Pressure Altitude (ft),,,,
10.25,1571593466,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1046,,,,
10.3,1571593466,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,-0.01,0,1,14.148,1046,,,,
10.35,1571593466,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.4,1571593466,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.45,1571593466,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.5,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.55,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.6,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.65,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.7,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.75,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.8,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.85,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.9,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
10.95,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.05,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.1,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.15,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.2,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.25,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.3,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.35,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.4,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.45,1571593467,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.5,1571593468,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.55,1571593468,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,-0.01,0,0,1,14.148,1045,,,,
11.6,1571593468,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.65,1571593468,0,36.12615,-80.2541466,301.2,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.7,1571593468,0,36.12615,-80.2541466,301.3,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.75,1571593468,0,36.12615,-80.2541466,301.3,988,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.8,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.85,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.9,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
11.95,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1044,,,,
12,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1044,,,,
12.05,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1044,,,,
12.1,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.15,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.2,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.25,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.3,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.35,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.4,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.45,1571593468,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.5,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.55,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.6,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.65,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.7,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.75,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.8,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.85,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.9,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
12.95,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.05,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.1,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.15,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.2,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.25,1571593469,0,36.12615,-80.2541466,301.3,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.3,1571593469,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.35,1571593469,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.4,1571593469,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.45,1571593469,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.5,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.55,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.6,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.65,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.7,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.75,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.8,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.85,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.9,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
13.95,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.05,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.1,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.15,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.2,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.25,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.3,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.35,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.4,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.45,1571593470,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.5,1571593471,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.55,1571593471,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.6,1571593471,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.65,1571593471,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.7,1571593471,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.75,1571593471,0,36.12615,-80.2541466,301.5,989,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.8,1571593471,0,36.12615,-80.2541466,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.85,1571593471,0,36.12615,-80.2541466,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.9,1571593471,0,36.12615,-80.2541466,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
14.95,1571593471,0,36.12615,-80.2541466,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15,1571593471,0,36.12615,-80.2541466,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.05,1571593471,0,36.12615,-80.2541466,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.1,1571593471,0,36.12615,-80.2541466,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.15,1571593471,0,36.12615,-80.2541466,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.2,1571593471,0,36.12615,-80.2541466,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.25,1571593471,0,36.12615,-80.2541466,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.3,1571593471,0,36.12615,-80.2541465,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.35,1571593471,0,36.12615,-80.2541461,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.4,1571593471,0,36.12615,-80.2541458,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.45,1571593471,0,36.12615,-80.2541455,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.5,1571593472,0,36.12615,-80.2541451,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.55,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.6,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.65,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.7,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.75,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.8,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.85,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.9,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
15.95,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.05,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.1,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.15,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.2,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.25,1571593472,0,36.12615,-80.2541449,301.6,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.3,1571593472,0,36.12615,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.35,1571593472,0,36.12615,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.4,1571593472,0,36.12615,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.45,1571593472,0,36.12615,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.5,1571593473,0,36.12615,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.55,1571593473,0,36.12615,-80.2541449,301.7,990,0,16.5,2.5,0,-0.01,0,1,14.148,1045,,,,
16.6,1571593473,0,36.12615,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.65,1571593473,0,36.12615,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1044,,,,
16.7,1571593473,0,36.12615,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1044,,,,
16.75,1571593473,0,36.12615,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.8,1571593473,0,36.1261501,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
16.85,1571593473,0,36.1261505,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1044,,,,
16.9,1571593473,0,36.1261508,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1044,,,,
16.95,1571593473,0,36.1261511,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17,1571593473,0,36.1261515,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.05,1571593473,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.1,1571593473,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.15,1571593473,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.2,1571593473,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.25,1571593473,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.3,1571593473,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.35,1571593473,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.4,1571593473,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.45,1571593473,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.5,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.55,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.6,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.65,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.7,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.75,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.8,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.85,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.9,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
17.95,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.05,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.1,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.15,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.2,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.25,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.3,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.35,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.4,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.45,1571593474,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.5,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.55,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.6,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.65,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.7,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.75,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.8,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.85,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.9,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
18.95,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.05,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.1,1571593475,0,36.1261516,-80.2541449,301.7,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.15,1571593475,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.2,1571593475,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.25,1571593475,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.3,1571593475,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0.01,0,1,14.148,1045,,,,
19.35,1571593475,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.4,1571593475,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.45,1571593475,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.5,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.55,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,-0.01,-0.01,0,1,14.148,1045,,,,
19.6,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.65,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.7,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.75,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.8,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,-0.01,0,0,1,14.148,1045,,,,
19.85,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.9,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
19.95,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20,1571593476,0,36.1261516,-80.2541449,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.05,1571593476,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.1,1571593476,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.15,1571593476,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.2,1571593476,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.25,1571593476,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.3,1571593476,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.35,1571593476,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.4,1571593476,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.45,1571593476,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.5,1571593477,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.55,1571593477,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.6,1571593477,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.65,1571593477,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.7,1571593477,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.75,1571593477,0,36.1261516,-80.2541433,301.8,990,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.8,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.85,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.9,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
20.95,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.05,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.1,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.15,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.2,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.25,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.3,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.35,1571593477,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.4,1571593477,0,36.1261516,-80.2541433,302,991,0.1,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.45,1571593477,0,36.1261516,-80.2541433,302,991,0.1,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.5,1571593478,0,36.1261516,-80.2541433,302,991,0.1,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.55,1571593478,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.6,1571593478,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.65,1571593478,0,36.1261516,-80.2541433,302,991,0.1,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.7,1571593478,0,36.1261516,-80.2541433,302,991,0.1,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.75,1571593478,0,36.1261516,-80.2541433,302,991,0.1,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.8,1571593478,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
21.85,1571593478,0,36.1261516,-80.2541433,302,991,0,16.5,2.5,0,0,0,1,14.148,1045,,,,
